User,Win ratio FSM (user),Win ratio RL (user),Hit ratio FSM (user),Hit ratio RL (user),Precision FSM (user),Precision RL (user),Pick-up time FSM (user),Pick-up time RL (user),Throw time FSM (user),Throw time RL (user),Ball hold FSM (user),Ball hold RL (user),Throw distance FSM (user),Throw distance RL (user),Throw angle FSM (user),Throw angle RL (user),Rotation change FSM (user),Rotation change RL (user),Opponent observation FSM (user),Opponent observation RL (user),Approach FSM (user),Approach RL (user),Retreat FSM (user),Retreat RL (user),Aggressive movements FSM (user),Aggressive movements RL (user),Defensive movements FSM (user),Defensive movements RL (user),Hiding FSM (user),Hiding RL (user),Court half favor FSM (user),Court half favor RL (user),Middle court favor FSM (user),Middle court favor RL (user),Agent distance FSM,Agent distance RL,Game duration FSM,Game duration RL,Number of games FSM,Number of games RL,Result FSM,Result RL
21.86206896551726,0.0,0.0,40.0,0.0,25.0,0.0,5.48,5.797,3.653,0.978,0.731,0.164,9.185,17.255,49.137,13.491,14.682,12.5,11.256,6.25,41.436,25.0,33.931,15.909,54.43,0.0,6.329,0.0,31.811,0.0,70.147,100.0,65.09,22.159,13.233,14.093,47.317,9.598,1,1,0-1,0-1
21.89655172413795,0.0,0.0,40.0,0.0,25.0,0.0,5.244,6.086,8.266,1.1,1.752,1.581,12.285,21.824,48.543,6.894,25.192,22.881,10.769,5.367,37.115,27.401,34.038,31.638,30.159,71.429,12.698,0.0,1.538,7.062,40.0,33.333,41.154,30.508,12.751,15.837,39.951,22.344,1,1,0-1,0-1
21.93103448275864,0.0,0.0,40.0,0.0,33.333,-100,5.383,10.62,5.614,-1,0.953,0.345,6.941,-1,86.436,-1,23.543,22.124,33.408,77.876,54.036,37.611,39.686,29.646,14.379,1.117,0.654,1.117,2.242,3.54,71.749,0.442,40.807,97.345,15.072,9.232,35.676,8.637,1,1,0-1,0-1
21.96551724137933,0.0,0.0,0.0,40.0,0.0,50.0,6.88,8.173,0.94,8.958,0.282,1.188,12.769,7.7,10.019,144.922,18.807,25.907,10.55,1.295,33.945,42.487,17.89,30.829,70.833,0.0,4.167,0.0,2.294,2.85,68.807,18.653,23.394,43.264,18.064,16.446,11.758,30.685,1,1,0-1,0-1
22.00000000000002,0.0,0.0,40.0,40.0,40.0,40.0,3.736,6.375,5.657,3.971,1.437,0.589,7.336,11.947,23.983,41.238,27.389,27.969,13.376,8.238,43.949,29.885,29.618,46.169,53.061,52.632,4.082,24.561,3.185,4.789,30.573,24.138,50.0,35.632,12.537,15.43,22.415,38.248,0,0,0-1,0-1
22.033333333333356,0.0,0.0,40.0,0.0,100.0,0.0,3.884,6.876,4.165,2.355,0.75,0.236,2.17,5.341,24.913,105.267,34.646,17.339,5.512,4.032,31.89,39.113,63.386,34.677,44.444,23.077,0.0,0.0,0.787,0.806,13.386,0.403,31.89,10.081,16.707,12.38,17.418,11.754,1,1,0-1,0-1
22.06666666666669,0.0,0.0,0.0,0.0,0.0,0.0,5.45,13.768,1.406,2.59,0.373,0.301,11.029,7.471,62.814,74.192,13.699,36.123,5.023,0.881,58.904,50.661,14.155,48.899,0.0,0.0,0.0,0.0,1.37,0.0,100.0,100.0,94.977,19.824,12.363,25.196,8.903,11.767,1,1,0-1,0-1
22.100000000000026,0.0,0.0,0.0,0.0,0.0,0.0,3.781,8.013,1.795,3.351,0.761,1.602,9.132,7.486,35.638,83.023,21.036,32.399,11.974,24.694,16.828,43.958,32.686,42.907,48.936,3.247,4.255,4.545,0.0,7.881,88.026,81.086,36.246,65.849,11.258,21.413,16.901,46.076,1,1,0-1,0-1
22.13333333333336,100.0,0.0,60.0,25.0,37.5,50.0,4.112,5.148,5.286,3.837,1.35,0.691,10.793,3.05,42.767,80.431,27.345,34.091,11.577,3.03,55.689,36.364,42.914,34.47,57.353,0.0,17.647,40.0,28.343,3.409,45.11,33.712,51.098,14.394,15.658,9.192,39.125,13.438,1,1,1-0,0-1
22.166666666666696,0.0,0.0,0.0,25.0,0.0,25.0,6.062,2.797,0.168,1.454,0.106,0.829,6.972,12.387,5.437,49.575,13.089,17.007,5.236,5.442,16.754,22.449,20.942,38.095,0.0,67.857,0.0,14.286,2.618,1.361,68.586,64.966,24.607,32.653,10.732,14.148,10.127,20.379,1,1,0-1,0-1
22.20000000000003,0.0,0.0,0.0,0.0,0.0,0.0,6.238,13.829,4.775,4.113,0.681,0.355,6.641,7.145,101.779,154.28,12.821,30.769,8.718,1.442,27.179,29.808,18.462,30.288,47.619,0.0,14.286,0.0,1.538,3.365,0.513,62.5,16.923,17.308,15.788,13.949,10.47,11.81,1,1,0-1,0-1
22.233333333333366,0.0,0.0,0.0,0.0,0.0,0.0,2.668,5.245,2.761,3.943,1.32,1.085,3.632,7.548,5.321,52.854,11.067,20.812,13.043,5.584,21.344,29.949,17.787,29.442,50.0,42.857,8.333,14.286,0.0,0.0,21.344,0.508,97.233,36.548,24.262,16.961,11.342,13.731,1,1,0-1,0-1
22.2666666666667,0.0,0.0,40.0,40.0,25.0,40.0,6.036,4.54,2.507,3.195,0.44,0.953,9.44,12.642,58.989,68.14,26.202,11.816,9.619,3.746,37.811,21.614,34.66,39.193,38.356,0.0,2.74,50.0,4.643,2.305,29.022,44.092,67.662,17.291,15.121,12.498,46.294,20.695,1,1,0-1,0-1
22.300000000000036,100.0,0.0,60.0,40.0,60.0,25.0,4.024,9.204,4.09,12.255,0.942,1.387,5.682,10.509,58.158,114.879,25.581,28.329,7.309,18.886,74.086,38.983,22.259,46.126,48.0,10.0,4.0,5.294,3.654,8.111,95.349,46.61,27.575,51.574,14.594,14.869,22.14,71.632,1,1,1-0,0-1
22.33333333333337,0.0,0.0,40.0,25.0,40.0,20.0,4.197,4.98,4.038,4.911,1.256,1.115,6.941,10.686,65.59,61.419,13.736,28.94,7.692,13.181,40.934,47.851,29.945,28.367,55.263,13.889,13.158,11.806,2.747,0.0,20.33,77.65,88.736,36.39,17.165,18.13,27.381,27.872,1,1,0-1,0-1
22.366666666666706,0.0,0.0,25.0,25.0,100.0,33.333,5.08,3.22,0.156,3.475,0.061,1.167,6.254,6.45,73.816,92.07,9.392,33.333,14.365,4.04,22.099,17.172,14.917,22.727,0.0,57.143,0.0,0.0,0.0,0.0,0.552,75.758,97.238,21.717,20.681,12.459,8.157,10.878,1,1,0-1,0-1
22.40000000000004,0.0,0.0,0.0,0.0,0.0,0.0,5.052,4.973,2.76,2.769,0.651,0.669,10.886,12.026,44.653,39.912,46.04,18.571,12.871,4.286,52.475,34.286,46.04,18.571,61.29,0.0,19.355,0.0,0.0,0.0,76.733,0.476,43.564,90.952,13.863,17.257,13.16,12.927,1,1,0-1,0-1
22.433333333333376,0.0,0.0,40.0,0.0,50.0,0.0,3.688,6.256,2.497,2.205,1.035,0.709,6.26,13.433,35.419,51.133,24.701,35.333,12.351,9.333,47.012,38.0,27.888,28.667,69.444,53.125,5.556,21.875,9.562,2.0,22.311,74.333,43.426,41.667,13.016,13.514,20.131,23.028,1,1,0-1,0-1
22.46666666666671,0.0,0.0,0.0,0.0,0.0,0.0,2.262,6.84,1.476,1.003,0.792,0.179,14.887,18.676,46.005,61.998,11.24,16.667,13.566,1.22,25.969,17.073,61.628,19.106,54.167,33.333,0.0,0.0,0.0,60.163,6.589,20.325,36.822,22.764,25.048,11.875,13.83,11.682,1,1,0-1,0-1
22.500000000000046,50.0,0.0,50.0,40.0,60.0,25.0,5.806,6.423,4.944,7.399,0.917,1.346,7.04,6.378,53.264,69.697,25.0,35.372,6.25,6.649,39.25,51.197,27.0,41.09,52.632,56.25,10.526,10.938,6.75,10.106,84.0,63.564,76.5,40.293,25.297,19.341,27.052,62.222,1,1,1-1,0-1
22.53333333333338,50.0,100.0,75.0,60.0,75.0,33.333,3.383,6.188,1.837,9.605,0.447,1.554,12.612,11.616,32.849,99.463,25.126,25.106,8.04,1.975,60.804,56.841,38.191,39.069,16.667,10.526,11.111,0.0,2.01,5.783,46.734,55.994,44.724,25.952,12.28,21.672,14.919,59.885,1,1,1-1,1-0
22.566666666666716,50.0,0.0,40.0,25.0,33.333,25.0,3.104,5.345,1.644,3.405,0.609,0.578,9.055,8.035,39.533,120.705,19.281,33.67,7.843,2.694,29.085,38.384,19.935,41.751,55.556,37.5,0.0,0.0,2.288,41.751,66.013,40.067,27.124,20.539,14.94,17.747,16.627,24.713,1,1,1-1,0-1
22.60000000000005,0.0,0.0,25.0,0.0,12.5,0.0,2.933,3.115,3.844,3.933,1.493,0.918,9.708,10.002,30.015,160.834,18.83,17.674,8.142,3.256,40.458,41.86,58.779,29.767,65.0,76.923,12.5,0.0,5.344,0.465,75.064,68.372,64.122,23.721,18.481,22.596,30.264,10.458,1,1,0-1,0-1
22.633333333333386,50.0,100.0,60.0,60.0,33.333,50.0,4.903,6.144,3.385,11.917,0.724,1.851,8.861,8.7,42.733,48.122,38.697,29.412,9.165,1.961,54.175,72.941,29.124,26.667,75.806,6.25,6.452,0.0,9.369,8.431,68.635,60.392,59.47,31.765,17.795,17.189,42.135,41.001,1,1,1-1,1-0
22.66666666666672,50.0,0.0,25.0,0.0,50.0,0.0,4.293,3.408,4.771,5.051,1.432,1.287,7.389,9.81,28.906,33.604,18.471,11.789,6.369,6.504,24.204,31.301,33.439,26.829,65.385,8.0,3.846,0.0,0.637,0.0,18.79,11.382,33.439,95.122,21.269,18.893,19.457,11.63,1,1,1-1,0-1
22.700000000000056,0.0,100.0,0.0,75.0,0.0,50.0,4.671,7.682,3.884,4.098,1.302,0.559,17.345,5.549,38.492,83.97,37.676,30.333,7.042,8.611,47.887,56.36,48.944,43.249,50.0,26.562,8.333,18.75,4.93,9.198,80.282,74.364,42.958,30.137,20.43,12.342,21.348,44.09,1,1,0-1,1-0
22.73333333333339,0.0,0.0,0.0,40.0,0.0,50.0,5.089,5.679,1.771,3.226,0.482,0.67,14.06,8.392,24.973,135.33,21.612,25.094,16.484,0.0,32.601,28.464,24.176,54.307,22.034,-100,6.78,-100,1.099,0.0,97.802,100.0,84.615,32.959,22.981,13.718,18.356,20.713,1,1,0-1,0-1
22.766666666666726,0.0,0.0,0.0,25.0,0.0,50.0,6.228,3.728,1.528,3.172,0.697,0.586,10.812,10.768,133.215,6.024,26.254,17.989,5.015,10.053,35.103,28.571,27.729,46.561,10.526,20.0,26.316,52.0,3.245,0.0,100.0,100.0,26.254,91.005,19.377,12.617,22.914,12.916,1,1,0-1,0-1
22.80000000000006,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.125,4.042,5.112,1.051,1.229,8.702,22.778,72.339,25.261,31.847,21.561,6.369,12.825,44.586,39.591,31.529,47.77,52.0,12.987,4.0,68.831,3.822,1.115,64.013,55.019,34.395,38.104,17.178,17.988,24.398,40.872,1,1,0-1,0-1
22.833333333333396,0.0,0.0,25.0,0.0,50.0,-100,6.205,12.875,1.127,-1,0.272,0.26,12.165,-1,26.772,-1,22.989,16.402,12.069,5.82,25.862,23.28,72.989,21.164,63.636,0.0,4.545,0.0,4.023,0.0,31.609,0.529,27.586,26.984,16.458,19.256,10.409,10.864,1,1,0-1,0-1
22.86666666666673,0.0,0.0,40.0,0.0,66.667,0.0,6.096,6.28,3.249,4.27,0.622,0.828,7.832,9.743,92.479,11.07,30.18,21.833,3.153,4.313,36.937,31.806,31.982,24.798,0.0,16.129,0.0,41.935,11.261,1.078,44.595,26.146,22.072,37.466,14.205,10.793,16.29,23.111,1,1,0-1,0-1
22.900000000000066,0.0,0.0,25.0,25.0,50.0,33.333,10.658,6.146,2.075,6.557,0.324,0.881,14.232,12.791,42.204,80.061,40.625,10.759,9.896,44.62,73.438,19.937,26.042,42.405,52.174,1.389,4.348,11.806,0.0,0.0,0.521,0.316,23.958,19.304,15.189,15.962,13.217,22.589,1,1,0-1,0-1
22.9333333333334,0.0,0.0,25.0,25.0,20.0,50.0,5.143,15.07,2.797,4.065,0.592,0.626,9.878,12.127,65.373,89.626,32.808,22.762,4.732,3.069,46.688,29.923,24.606,35.038,37.5,6.667,12.5,0.0,3.155,7.673,20.82,85.422,74.763,20.972,15.075,18.312,23.721,28.141,1,1,0-1,0-1
22.966666666666736,0.0,0.0,0.0,25.0,0.0,25.0,3.663,7.094,1.287,14.64,0.405,2.239,7.231,7.875,64.39,36.494,19.824,19.554,3.084,5.198,18.943,28.713,39.207,53.465,66.667,10.714,0.0,60.714,1.322,9.406,75.771,100.0,23.789,32.921,15.27,17.555,12.652,26.366,1,1,0-1,0-1
23.00000000000007,0.0,0.0,0.0,0.0,0.0,0.0,7.95,4.111,8.128,0.814,1.087,0.499,4.879,5.565,150.842,44.197,9.205,10.672,4.603,11.462,36.82,27.273,48.954,20.949,0.0,53.125,7.143,34.375,0.0,53.755,42.259,29.249,23.431,89.328,15.305,11.968,15.899,12.333,0,0,0-1,0-1
23.035714285714356,0.0,0.0,25.0,0.0,50.0,0.0,10.585,5.176,5.883,4.256,1.182,0.786,12.861,6.726,50.568,45.581,18.663,11.785,18.663,7.071,27.019,31.313,64.903,23.232,34.211,53.846,40.789,11.538,1.114,3.367,0.279,6.061,23.677,67.677,15.603,14.073,24.948,18.701,1,1,0-1,0-1
23.07142857142864,0.0,0.0,0.0,0.0,0.0,0.0,7.552,6.998,0.988,7.596,0.167,1.316,7.821,8.887,40.238,90.127,8.057,17.0,18.483,2.75,11.848,37.25,41.232,40.25,32.609,25.0,60.87,25.0,0.0,11.5,100.0,100.0,36.019,32.75,23.608,17.584,13.103,32.992,1,1,0-1,0-1
23.107142857142925,0.0,0.0,0.0,40.0,-100,50.0,7.168,3.867,-1,2.721,0.565,0.955,-1,11.545,-1,49.583,5.534,8.156,9.091,9.574,28.854,37.589,13.439,26.241,68.0,0.0,12.0,0.0,3.162,2.837,100.0,73.759,95.257,20.213,16.716,19.864,12.33,21.196,1,1,0-1,0-1
23.14285714285721,0.0,100.0,0.0,60.0,0.0,42.857,10.397,5.598,3.405,6.016,0.25,1.137,3.306,12.5,26.321,111.889,25.806,20.539,4.435,0.83,19.355,56.639,80.242,42.739,0.0,0.0,37.5,30.0,23.387,4.149,51.613,96.058,13.71,14.523,18.846,22.054,18.792,37.188,1,1,0-1,1-0
23.178571428571495,0.0,0.0,0.0,40.0,-100,50.0,-1,4.176,-1,1.753,-1,0.604,-1,11.624,-1,8.131,37.278,26.432,8.876,65.198,35.503,38.767,59.763,24.67,52.778,17.197,22.222,4.459,2.959,0.881,5.03,32.599,36.095,44.493,16.48,14.267,24.846,14.698,1,1,0-1,0-1
23.21428571428578,0.0,0.0,25.0,25.0,33.333,16.667,6.24,3.289,1.141,2.923,0.23,1.176,9.028,7.896,16.905,98.011,11.847,10.633,15.679,2.785,15.331,37.722,30.662,42.025,14.894,69.231,59.574,0.0,0.0,4.051,100.0,70.633,41.115,20.0,13.359,21.516,16.719,27.598,1,1,0-1,0-1
23.250000000000064,0.0,0.0,25.0,25.0,25.0,33.333,5.999,3.238,5.13,5.354,1.271,1.522,7.487,8.484,88.686,85.089,22.5,7.207,2.75,3.153,27.0,33.333,55.5,20.27,60.87,0.0,8.696,0.0,11.0,7.658,52.75,72.973,17.5,22.523,13.928,11.332,33.996,14.182,1,1,0-1,0-1
23.28571428571435,0.0,0.0,0.0,0.0,-100,0.0,-1,4.568,-1,1.897,-1,0.34,-1,8.86,-1,91.474,11.243,14.371,5.917,43.713,21.302,35.329,23.669,28.144,40.0,0.0,10.0,0.0,0.0,1.198,100.0,0.599,6.509,30.539,27.792,16.732,9.836,11.705,1,1,0-1,0-1
23.321428571428633,0.0,0.0,0.0,40.0,0.0,20.0,4.826,4.596,2.961,4.068,0.76,0.955,13.289,9.171,38.805,117.352,52.922,15.0,19.805,4.821,54.545,48.036,43.506,28.75,8.571,27.778,10.476,25.0,15.909,7.321,100.0,75.357,62.662,42.143,16.712,15.865,19.83,43.948,1,1,0-1,0-1
23.357142857142918,0.0,0.0,0.0,40.0,0.0,40.0,8.229,5.898,4.327,1.847,0.609,0.337,12.9,5.923,60.82,88.861,20.202,14.011,5.051,7.143,23.906,37.363,38.721,31.593,0.0,63.333,0.0,0.0,3.704,5.495,100.0,28.297,9.091,30.22,18.227,15.262,22.689,27.482,1,1,0-1,0-1
23.392857142857203,0.0,100.0,25.0,100.0,20.0,42.857,5.974,5.648,1.852,3.797,0.415,0.69,8.688,15.746,32.19,50.108,18.041,31.07,6.186,37.449,28.351,57.613,37.629,33.333,20.0,14.646,34.286,3.535,9.536,5.556,100.0,47.737,26.546,63.58,14.975,17.07,27.864,37.534,1,1,0-1,1-0
23.428571428571487,0.0,0.0,0.0,0.0,0.0,0.0,6.012,8.235,1.799,1.403,0.337,0.185,6.568,9.798,96.523,50.567,9.677,20.183,6.158,7.034,26.393,39.45,63.343,30.887,68.182,51.724,4.545,17.241,7.625,7.034,55.132,21.713,15.249,25.688,16.786,18.31,22.043,22.709,1,1,0-1,0-1
23.464285714285772,0.0,100.0,40.0,60.0,40.0,30.0,7.011,7.238,2.081,9.365,0.323,1.378,8.651,9.592,108.181,92.03,25.128,20.961,23.333,5.677,40.256,59.061,35.385,40.175,10.753,40.0,2.151,31.667,4.615,6.114,75.641,42.576,28.462,64.192,15.103,20.045,33.047,77.619,1,1,0-1,1-0
23.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,9.396,4.968,2.95,4.548,0.403,1.14,13.384,10.725,48.666,31.763,11.468,23.016,15.138,4.497,33.028,46.561,36.697,50.794,34.146,4.545,26.829,0.0,6.881,10.317,40.367,79.894,40.826,73.81,16.004,18.377,16.791,27.804,1,1,0-1,0-1
23.53571428571434,0.0,0.0,25.0,40.0,20.0,20.0,4.942,3.436,1.953,3.125,0.476,0.977,8.489,6.378,78.112,74.917,20.209,14.421,11.498,7.565,57.143,31.206,41.812,39.716,51.163,26.316,30.233,31.579,0.348,5.674,84.669,31.206,55.401,55.792,18.483,12.802,22.707,32.36,1,1,0-1,0-1
23.571428571428626,0.0,0.0,25.0,0.0,33.333,0.0,4.092,5.45,1.472,4.305,0.642,0.983,16.42,18.588,41.802,73.599,12.044,21.951,8.394,6.829,36.496,39.512,24.088,50.081,25.714,42.857,48.571,23.214,5.474,5.203,0.365,48.943,73.723,46.179,17.23,17.508,18.459,52.503,1,1,0-1,0-1
